"PSComputerName","ResourceName","InstanceName","InDesiredState","ConfigurationName","StartDate"
"NADE05BIV02","UserRightsAssignment","[V-26480][medium][Create global objects]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:36 PM"
"NADE05BIV02","UserRightsAssignment","[V-26481][medium][Create permanent shared objects]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:36 PM"
"NADE05BIV02","UserRightsAssignment","[V-26482][medium][Create symbolic links]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:36 PM"
"NADE05BIV02","UserRightsAssignment","[V-26487][medium][Enable accounts to be trusted for delegation]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:37 PM"
"NADE05BIV02","UserRightsAssignment","[V-26488][medium][Force shutdown from a remote system]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:38 PM"
"NADE05BIV02","UserRightsAssignment","[V-26489][medium][Generate security audits]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:38 PM"
"NADE05BIV02","UserRightsAssignment","[V-26490][medium][Impersonate a client after authentication]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:38 PM"
"NADE05BIV02","UserRightsAssignment","[V-26492][medium][Increase scheduling priority]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:38 PM"
"NADE05BIV02","UserRightsAssignment","[V-26493][medium][Load and unload device drivers]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:39 PM"
"NADE05BIV02","UserRightsAssignment","[V-26494][medium][Lock pages in memory]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:39 PM"
"NADE05BIV02","UserRightsAssignment","[V-26496][medium][Manage auditing and security log]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:39 PM"
"NADE05BIV02","UserRightsAssignment","[V-26498][medium][Modify firmware environment values]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:39 PM"
"NADE05BIV02","UserRightsAssignment","[V-26499][medium][Perform volume maintenance tasks]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:40 PM"
"NADE05BIV02","UserRightsAssignment","[V-26500][medium][Profile single process]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:40 PM"
"NADE05BIV02","UserRightsAssignment","[V-26504][medium][Restore files and directories]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:40 PM"
"NADE05BIV02","UserRightsAssignment","[V-26506][medium][Take ownership of files or other objects]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:40 PM"
"NADE05BIV02","SecurityOption","[V-1113][medium][Disable Guest Account]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:41 PM"
"NADE05BIV02","SecurityOption","[V-1114][medium][Rename Built-in Guest Account]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:42 PM"
"NADE05BIV02","SecurityOption","[V-1115][medium][Rename Built-in Administrator Account]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:42 PM"
"NADE05BIV02","SecurityOption","[V-3337][high][Anonymous SID/Name Translation]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:42 PM"
"NADE05BIV02","SecurityOption","[V-3380][medium][Force Logoff When Logon Hours Expire]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:43 PM"
"NADE05BIV02","RegistryAccessEntry","[V-1152][high][Anonymous Access to the Registry]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:20 PM"
"NADE05BIV02","NTFSAccessEntry","[V-40178][medium][WNGE-000006]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:21 PM"
"NADE05BIV02","Registry","[V-1089][medium][Legal Notice Display]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:22 PM"
"NADE05BIV02","Registry","[V-3469][medium][Group Policy - Do Not Turn off Background Refresh]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:24 PM"
"NADE05BIV02","Registry","[V-21954][medium][Kerberos Encryption Types]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-36707][medium][WINCC-000088]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36710.b][low][WINCC-000109]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Service","[V-26600][medium][Fax Service Disabled ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:29 PM"
"NADE05BIV02","Service","[V-26602][medium][Microsoft FTP Service Disabled]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:29 PM"
"NADE05BIV02","Service","[V-26604][medium][Peer Networking Identity Manager Service Disabled]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:29 PM"
"NADE05BIV02","Service","[V-26605][medium][Simple TCP/IP Services Disabled]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:29 PM"
"NADE05BIV02","Service","[V-26606][medium][Telnet Service Disabled]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:29 PM"
"NADE05BIV02","WindowsFeature","[V-80477][medium][WIN00-000220]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:31 PM"
"NADE05BIV02","UserRightsAssignment","[V-1155][medium][Deny Access from the Network]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:33 PM"
"NADE05BIV02","UserRightsAssignment","[V-26483][medium][Deny log on as a batch job]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:36 PM"
"NADE05BIV02","UserRightsAssignment","[V-26484][medium][Deny log on as service ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:37 PM"
"NADE05BIV02","UserRightsAssignment","[V-26485][medium][Deny log on locally]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:37 PM"
"NADE05BIV02","UserRightsAssignment","[V-26486][medium][Deny log on through Remote Desktop \ Terminal Services]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","False","MainConfig","6/7/2019 5:10:37 PM"
